colour	x	y	showSelected1	showSelected2	fill
#0D3A6B	13	0.273239544735163	31	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	31	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	31	miss	#0D3A6B
#4283C9	16	0.193662073189215	31	hit	#4283C9
#4283C9	17	0.273239544735163	31	hit	#4283C9
#4283C9	18	0.35281701628111	31	hit	#4283C9
#0D3A6B	19	0.273239544735163	31	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	31	miss	#0D3A6B
#4283C9	21	0.273239544735163	31	hit	#4283C9
#0D3A6B	22	0.215365019974474	31	miss	#0D3A6B
#4283C9	23	0.273239544735163	31	hit	#4283C9
#4283C9	24	0.331114069495852	31	hit	#4283C9
#4283C9	25	0.388988594256541	31	hit	#4283C9
#0D3A6B	26	0.326291192432461	31	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	31	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	31	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	31	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	31	miss	#0D3A6B
#4283C9	31	0.193662073189215	31	hit	#4283C9
#4283C9	32	0.233450808962189	31	hit	#4283C9
#0D3A6B	2	0.363380227632419	32	miss	#0D3A6B
#4283C9	3	0.273239544735163	32	hit	#4283C9
#4283C9	4	0.909859317102744	32	hit	#4283C9
#0D3A6B	5	0.273239544735163	32	miss	#0D3A6B
#4283C9	6	0.591549430918953	32	hit	#4283C9
#0D3A6B	7	0.273239544735163	32	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	32	miss	#0D3A6B
#4283C9	9	0.273239544735163	32	hit	#4283C9
#4283C9	10	0.432394487827058	32	hit	#4283C9
#4283C9	11	0.591549430918953	32	hit	#4283C9
#0D3A6B	12	0.400563499208679	32	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	32	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	32	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	32	miss	#0D3A6B
#4283C9	16	0.193662073189215	32	hit	#4283C9
#4283C9	17	0.273239544735163	32	hit	#4283C9
#4283C9	18	0.35281701628111	32	hit	#4283C9
#0D3A6B	19	0.273239544735163	32	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	32	miss	#0D3A6B
#4283C9	21	0.273239544735163	32	hit	#4283C9
#0D3A6B	22	0.215365019974474	32	miss	#0D3A6B
#4283C9	23	0.273239544735163	32	hit	#4283C9
#4283C9	24	0.331114069495852	32	hit	#4283C9
#4283C9	25	0.388988594256541	32	hit	#4283C9
#0D3A6B	26	0.326291192432461	32	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	32	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	32	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	32	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	32	miss	#0D3A6B
#4283C9	31	0.193662073189215	32	hit	#4283C9
#4283C9	32	0.233450808962189	32	hit	#4283C9
#0D3A6B	33	0.198343100927212	32	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	33	miss	#0D3A6B
#4283C9	3	0.273239544735163	33	hit	#4283C9
#4283C9	4	0.909859317102744	33	hit	#4283C9
#0D3A6B	5	0.273239544735163	33	miss	#0D3A6B
#4283C9	6	0.591549430918953	33	hit	#4283C9
#0D3A6B	7	0.273239544735163	33	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	33	miss	#0D3A6B
#4283C9	9	0.273239544735163	33	hit	#4283C9
#4283C9	10	0.432394487827058	33	hit	#4283C9
#4283C9	11	0.591549430918953	33	hit	#4283C9
#0D3A6B	12	0.400563499208679	33	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	33	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	33	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	33	miss	#0D3A6B
#4283C9	16	0.193662073189215	33	hit	#4283C9
#4283C9	17	0.273239544735163	33	hit	#4283C9
#4283C9	18	0.35281701628111	33	hit	#4283C9
#0D3A6B	19	0.273239544735163	33	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	33	miss	#0D3A6B
#4283C9	21	0.273239544735163	33	hit	#4283C9
#0D3A6B	22	0.215365019974474	33	miss	#0D3A6B
#4283C9	23	0.273239544735163	33	hit	#4283C9
#4283C9	24	0.331114069495852	33	hit	#4283C9
#4283C9	25	0.388988594256541	33	hit	#4283C9
#0D3A6B	26	0.326291192432461	33	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	33	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	33	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	33	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	33	miss	#0D3A6B
#4283C9	31	0.193662073189215	33	hit	#4283C9
#4283C9	32	0.233450808962189	33	hit	#4283C9
#0D3A6B	33	0.198343100927212	33	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	33	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	34	miss	#0D3A6B
#4283C9	3	0.273239544735163	34	hit	#4283C9
#4283C9	4	0.909859317102744	34	hit	#4283C9
#0D3A6B	5	0.273239544735163	34	miss	#0D3A6B
#4283C9	6	0.591549430918953	34	hit	#4283C9
#0D3A6B	7	0.273239544735163	34	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	34	miss	#0D3A6B
#4283C9	9	0.273239544735163	34	hit	#4283C9
#4283C9	10	0.432394487827058	34	hit	#4283C9
#4283C9	11	0.591549430918953	34	hit	#4283C9
#0D3A6B	12	0.400563499208679	34	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	34	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	34	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	34	miss	#0D3A6B
#4283C9	16	0.193662073189215	34	hit	#4283C9
#4283C9	17	0.273239544735163	34	hit	#4283C9
#4283C9	18	0.35281701628111	34	hit	#4283C9
#0D3A6B	19	0.273239544735163	34	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	34	miss	#0D3A6B
#4283C9	21	0.273239544735163	34	hit	#4283C9
#0D3A6B	22	0.215365019974474	34	miss	#0D3A6B
#4283C9	23	0.273239544735163	34	hit	#4283C9
#4283C9	24	0.331114069495852	34	hit	#4283C9
#4283C9	25	0.388988594256541	34	hit	#4283C9
#0D3A6B	26	0.326291192432461	34	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	34	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	34	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	34	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	34	miss	#0D3A6B
#4283C9	31	0.193662073189215	34	hit	#4283C9
#4283C9	32	0.233450808962189	34	hit	#4283C9
#0D3A6B	33	0.198343100927212	34	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	34	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	34	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	35	miss	#0D3A6B
#4283C9	3	0.273239544735163	35	hit	#4283C9
#4283C9	4	0.909859317102744	35	hit	#4283C9
#0D3A6B	5	0.273239544735163	35	miss	#0D3A6B
#4283C9	6	0.591549430918953	35	hit	#4283C9
#0D3A6B	7	0.273239544735163	35	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	35	miss	#0D3A6B
#4283C9	9	0.273239544735163	35	hit	#4283C9
#4283C9	10	0.432394487827058	35	hit	#4283C9
#4283C9	11	0.591549430918953	35	hit	#4283C9
#0D3A6B	12	0.400563499208679	35	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	35	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	35	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	35	miss	#0D3A6B
#4283C9	16	0.193662073189215	35	hit	#4283C9
#4283C9	17	0.273239544735163	35	hit	#4283C9
#4283C9	18	0.35281701628111	35	hit	#4283C9
#0D3A6B	19	0.273239544735163	35	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	35	miss	#0D3A6B
#4283C9	21	0.273239544735163	35	hit	#4283C9
#0D3A6B	22	0.215365019974474	35	miss	#0D3A6B
#4283C9	23	0.273239544735163	35	hit	#4283C9
#4283C9	24	0.331114069495852	35	hit	#4283C9
#4283C9	25	0.388988594256541	35	hit	#4283C9
#0D3A6B	26	0.326291192432461	35	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	35	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	35	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	35	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	35	miss	#0D3A6B
#4283C9	31	0.193662073189215	35	hit	#4283C9
#4283C9	32	0.233450808962189	35	hit	#4283C9
#0D3A6B	33	0.198343100927212	35	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	35	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	35	miss	#0D3A6B
#4283C9	36	0.172720633308702	35	hit	#4283C9
#0D3A6B	2	0.363380227632419	36	miss	#0D3A6B
#4283C9	3	0.273239544735163	36	hit	#4283C9
#4283C9	4	0.909859317102744	36	hit	#4283C9
#0D3A6B	5	0.273239544735163	36	miss	#0D3A6B
#4283C9	6	0.591549430918953	36	hit	#4283C9
#0D3A6B	7	0.273239544735163	36	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	36	miss	#0D3A6B
#4283C9	9	0.273239544735163	36	hit	#4283C9
#4283C9	10	0.432394487827058	36	hit	#4283C9
#4283C9	11	0.591549430918953	36	hit	#4283C9
#0D3A6B	12	0.400563499208679	36	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	36	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	36	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	36	miss	#0D3A6B
#4283C9	16	0.193662073189215	36	hit	#4283C9
#4283C9	17	0.273239544735163	36	hit	#4283C9
#4283C9	18	0.35281701628111	36	hit	#4283C9
#0D3A6B	19	0.273239544735163	36	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	36	miss	#0D3A6B
#4283C9	21	0.273239544735163	36	hit	#4283C9
#0D3A6B	22	0.215365019974474	36	miss	#0D3A6B
#4283C9	23	0.273239544735163	36	hit	#4283C9
#4283C9	24	0.331114069495852	36	hit	#4283C9
#4283C9	25	0.388988594256541	36	hit	#4283C9
#0D3A6B	26	0.326291192432461	36	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	36	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	36	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	36	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	36	miss	#0D3A6B
#4283C9	31	0.193662073189215	36	hit	#4283C9
#4283C9	32	0.233450808962189	36	hit	#4283C9
#0D3A6B	33	0.198343100927212	36	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	36	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	36	miss	#0D3A6B
#4283C9	36	0.172720633308702	36	hit	#4283C9
#4283C9	37	0.206226937117523	36	hit	#4283C9
#0D3A6B	2	0.363380227632419	37	miss	#0D3A6B
#4283C9	3	0.273239544735163	37	hit	#4283C9
#4283C9	4	0.909859317102744	37	hit	#4283C9
#0D3A6B	5	0.273239544735163	37	miss	#0D3A6B
#4283C9	6	0.591549430918953	37	hit	#4283C9
#0D3A6B	7	0.273239544735163	37	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	37	miss	#0D3A6B
#4283C9	9	0.273239544735163	37	hit	#4283C9
#4283C9	10	0.432394487827058	37	hit	#4283C9
#4283C9	11	0.591549430918953	37	hit	#4283C9
#0D3A6B	12	0.400563499208679	37	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	37	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	37	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	37	miss	#0D3A6B
#4283C9	16	0.193662073189215	37	hit	#4283C9
#4283C9	17	0.273239544735163	37	hit	#4283C9
#4283C9	18	0.35281701628111	37	hit	#4283C9
#0D3A6B	19	0.273239544735163	37	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	37	miss	#0D3A6B
#4283C9	21	0.273239544735163	37	hit	#4283C9
#0D3A6B	22	0.215365019974474	37	miss	#0D3A6B
#4283C9	23	0.273239544735163	37	hit	#4283C9
#4283C9	24	0.331114069495852	37	hit	#4283C9
#4283C9	25	0.388988594256541	37	hit	#4283C9
#0D3A6B	26	0.326291192432461	37	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	37	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	37	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	37	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	37	miss	#0D3A6B
#4283C9	31	0.193662073189215	37	hit	#4283C9
#4283C9	32	0.233450808962189	37	hit	#4283C9
#0D3A6B	33	0.198343100927212	37	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	37	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	37	miss	#0D3A6B
#4283C9	36	0.172720633308702	37	hit	#4283C9
#4283C9	37	0.206226937117523	37	hit	#4283C9
#0D3A6B	38	0.177746578880026	37	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	38	miss	#0D3A6B
#4283C9	3	0.273239544735163	38	hit	#4283C9
#4283C9	4	0.909859317102744	38	hit	#4283C9
#0D3A6B	5	0.273239544735163	38	miss	#0D3A6B
#4283C9	6	0.591549430918953	38	hit	#4283C9
#0D3A6B	7	0.273239544735163	38	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	38	miss	#0D3A6B
#4283C9	9	0.273239544735163	38	hit	#4283C9
#4283C9	10	0.432394487827058	38	hit	#4283C9
#4283C9	11	0.591549430918953	38	hit	#4283C9
#0D3A6B	12	0.400563499208679	38	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	38	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	38	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	38	miss	#0D3A6B
#4283C9	16	0.193662073189215	38	hit	#4283C9
#4283C9	17	0.273239544735163	38	hit	#4283C9
#4283C9	18	0.35281701628111	38	hit	#4283C9
#0D3A6B	19	0.273239544735163	38	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	38	miss	#0D3A6B
#4283C9	21	0.273239544735163	38	hit	#4283C9
#0D3A6B	22	0.215365019974474	38	miss	#0D3A6B
#4283C9	23	0.273239544735163	38	hit	#4283C9
#4283C9	24	0.331114069495852	38	hit	#4283C9
#4283C9	25	0.388988594256541	38	hit	#4283C9
#0D3A6B	26	0.326291192432461	38	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	38	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	38	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	38	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	38	miss	#0D3A6B
#4283C9	31	0.193662073189215	38	hit	#4283C9
#4283C9	32	0.233450808962189	38	hit	#4283C9
#0D3A6B	33	0.198343100927212	38	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	38	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	38	miss	#0D3A6B
#4283C9	36	0.172720633308702	38	hit	#4283C9
#4283C9	37	0.206226937117523	38	hit	#4283C9
#0D3A6B	38	0.177746578880026	38	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	38	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	39	miss	#0D3A6B
#4283C9	3	0.273239544735163	39	hit	#4283C9
#4283C9	4	0.909859317102744	39	hit	#4283C9
#0D3A6B	5	0.273239544735163	39	miss	#0D3A6B
#4283C9	6	0.591549430918953	39	hit	#4283C9
#0D3A6B	7	0.273239544735163	39	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	39	miss	#0D3A6B
#4283C9	9	0.273239544735163	39	hit	#4283C9
#4283C9	10	0.432394487827058	39	hit	#4283C9
#4283C9	11	0.591549430918953	39	hit	#4283C9
#0D3A6B	12	0.400563499208679	39	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	39	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	39	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	39	miss	#0D3A6B
#4283C9	16	0.193662073189215	39	hit	#4283C9
#4283C9	17	0.273239544735163	39	hit	#4283C9
#4283C9	18	0.35281701628111	39	hit	#4283C9
#0D3A6B	19	0.273239544735163	39	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	39	miss	#0D3A6B
#4283C9	21	0.273239544735163	39	hit	#4283C9
#0D3A6B	22	0.215365019974474	39	miss	#0D3A6B
#4283C9	23	0.273239544735163	39	hit	#4283C9
#4283C9	24	0.331114069495852	39	hit	#4283C9
#4283C9	25	0.388988594256541	39	hit	#4283C9
#0D3A6B	26	0.326291192432461	39	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	39	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	39	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	39	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	39	miss	#0D3A6B
#4283C9	31	0.193662073189215	39	hit	#4283C9
#4283C9	32	0.233450808962189	39	hit	#4283C9
#0D3A6B	33	0.198343100927212	39	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	39	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	39	miss	#0D3A6B
#4283C9	36	0.172720633308702	39	hit	#4283C9
#4283C9	37	0.206226937117523	39	hit	#4283C9
#0D3A6B	38	0.177746578880026	39	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	39	miss	#0D3A6B
#4283C9	40	0.182293862968365	39	hit	#4283C9
#0D3A6B	2	0.363380227632419	40	miss	#0D3A6B
#4283C9	3	0.273239544735163	40	hit	#4283C9
#4283C9	4	0.909859317102744	40	hit	#4283C9
#0D3A6B	5	0.273239544735163	40	miss	#0D3A6B
#4283C9	6	0.591549430918953	40	hit	#4283C9
#0D3A6B	7	0.273239544735163	40	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	40	miss	#0D3A6B
#4283C9	9	0.273239544735163	40	hit	#4283C9
#4283C9	10	0.432394487827058	40	hit	#4283C9
#4283C9	11	0.591549430918953	40	hit	#4283C9
#0D3A6B	12	0.400563499208679	40	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	40	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	40	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	40	miss	#0D3A6B
#4283C9	16	0.193662073189215	40	hit	#4283C9
#4283C9	17	0.273239544735163	40	hit	#4283C9
#4283C9	18	0.35281701628111	40	hit	#4283C9
#0D3A6B	19	0.273239544735163	40	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	40	miss	#0D3A6B
#4283C9	21	0.273239544735163	40	hit	#4283C9
#0D3A6B	22	0.215365019974474	40	miss	#0D3A6B
#4283C9	23	0.273239544735163	40	hit	#4283C9
#4283C9	24	0.331114069495852	40	hit	#4283C9
#4283C9	25	0.388988594256541	40	hit	#4283C9
#0D3A6B	26	0.326291192432461	40	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	40	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	40	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	40	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	40	miss	#0D3A6B
#4283C9	31	0.193662073189215	40	hit	#4283C9
#4283C9	32	0.233450808962189	40	hit	#4283C9
#0D3A6B	33	0.198343100927212	40	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	40	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	40	miss	#0D3A6B
#4283C9	36	0.172720633308702	40	hit	#4283C9
#4283C9	37	0.206226937117523	40	hit	#4283C9
#0D3A6B	38	0.177746578880026	40	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	40	miss	#0D3A6B
#4283C9	40	0.182293862968365	40	hit	#4283C9
#0D3A6B	41	0.157490495213784	40	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	41	miss	#0D3A6B
#4283C9	3	0.273239544735163	41	hit	#4283C9
#4283C9	4	0.909859317102744	41	hit	#4283C9
#0D3A6B	5	0.273239544735163	41	miss	#0D3A6B
#4283C9	6	0.591549430918953	41	hit	#4283C9
#0D3A6B	7	0.273239544735163	41	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	41	miss	#0D3A6B
#4283C9	9	0.273239544735163	41	hit	#4283C9
#4283C9	10	0.432394487827058	41	hit	#4283C9
#4283C9	11	0.591549430918953	41	hit	#4283C9
#0D3A6B	12	0.400563499208679	41	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	41	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	41	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	41	miss	#0D3A6B
#4283C9	16	0.193662073189215	41	hit	#4283C9
#4283C9	17	0.273239544735163	41	hit	#4283C9
#4283C9	18	0.35281701628111	41	hit	#4283C9
#0D3A6B	19	0.273239544735163	41	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	41	miss	#0D3A6B
#4283C9	21	0.273239544735163	41	hit	#4283C9
#0D3A6B	22	0.215365019974474	41	miss	#0D3A6B
#4283C9	23	0.273239544735163	41	hit	#4283C9
#4283C9	24	0.331114069495852	41	hit	#4283C9
#4283C9	25	0.388988594256541	41	hit	#4283C9
#0D3A6B	26	0.326291192432461	41	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	41	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	41	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	41	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	41	miss	#0D3A6B
#4283C9	31	0.193662073189215	41	hit	#4283C9
#4283C9	32	0.233450808962189	41	hit	#4283C9
#0D3A6B	33	0.198343100927212	41	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	41	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	41	miss	#0D3A6B
#4283C9	36	0.172720633308702	41	hit	#4283C9
#4283C9	37	0.206226937117523	41	hit	#4283C9
#0D3A6B	38	0.177746578880026	41	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	41	miss	#0D3A6B
#4283C9	40	0.182293862968365	41	hit	#4283C9
#0D3A6B	41	0.157490495213784	41	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	41	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	42	miss	#0D3A6B
#4283C9	3	0.273239544735163	42	hit	#4283C9
#4283C9	4	0.909859317102744	42	hit	#4283C9
#0D3A6B	5	0.273239544735163	42	miss	#0D3A6B
#4283C9	6	0.591549430918953	42	hit	#4283C9
#0D3A6B	7	0.273239544735163	42	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	42	miss	#0D3A6B
#4283C9	9	0.273239544735163	42	hit	#4283C9
#4283C9	10	0.432394487827058	42	hit	#4283C9
#4283C9	11	0.591549430918953	42	hit	#4283C9
#0D3A6B	12	0.400563499208679	42	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	42	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	42	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	42	miss	#0D3A6B
#4283C9	16	0.193662073189215	42	hit	#4283C9
#4283C9	17	0.273239544735163	42	hit	#4283C9
#4283C9	18	0.35281701628111	42	hit	#4283C9
#0D3A6B	19	0.273239544735163	42	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	42	miss	#0D3A6B
#4283C9	21	0.273239544735163	42	hit	#4283C9
#0D3A6B	22	0.215365019974474	42	miss	#0D3A6B
#4283C9	23	0.273239544735163	42	hit	#4283C9
#4283C9	24	0.331114069495852	42	hit	#4283C9
#4283C9	25	0.388988594256541	42	hit	#4283C9
#0D3A6B	26	0.326291192432461	42	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	42	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	42	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	42	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	42	miss	#0D3A6B
#4283C9	31	0.193662073189215	42	hit	#4283C9
#4283C9	32	0.233450808962189	42	hit	#4283C9
#0D3A6B	33	0.198343100927212	42	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	42	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	42	miss	#0D3A6B
#4283C9	36	0.172720633308702	42	hit	#4283C9
#4283C9	37	0.206226937117523	42	hit	#4283C9
#0D3A6B	38	0.177746578880026	42	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	42	miss	#0D3A6B
#4283C9	40	0.182293862968365	42	hit	#4283C9
#0D3A6B	41	0.157490495213784	42	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	42	miss	#0D3A6B
#0D3A6B	43	0.114084601643267	42	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	43	miss	#0D3A6B
#4283C9	3	0.273239544735163	43	hit	#4283C9
#4283C9	4	0.909859317102744	43	hit	#4283C9
#0D3A6B	5	0.273239544735163	43	miss	#0D3A6B
#4283C9	6	0.591549430918953	43	hit	#4283C9
#0D3A6B	7	0.273239544735163	43	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	43	miss	#0D3A6B
#4283C9	9	0.273239544735163	43	hit	#4283C9
#4283C9	10	0.432394487827058	43	hit	#4283C9
#4283C9	11	0.591549430918953	43	hit	#4283C9
#0D3A6B	12	0.400563499208679	43	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	43	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	43	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	43	miss	#0D3A6B
#4283C9	16	0.193662073189215	43	hit	#4283C9
#4283C9	17	0.273239544735163	43	hit	#4283C9
#4283C9	18	0.35281701628111	43	hit	#4283C9
#0D3A6B	19	0.273239544735163	43	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	43	miss	#0D3A6B
#4283C9	21	0.273239544735163	43	hit	#4283C9
#0D3A6B	22	0.215365019974474	43	miss	#0D3A6B
#4283C9	23	0.273239544735163	43	hit	#4283C9
#4283C9	24	0.331114069495852	43	hit	#4283C9
#4283C9	25	0.388988594256541	43	hit	#4283C9
#0D3A6B	26	0.326291192432461	43	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	43	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	43	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	43	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	43	miss	#0D3A6B
#4283C9	31	0.193662073189215	43	hit	#4283C9
#4283C9	32	0.233450808962189	43	hit	#4283C9
#0D3A6B	33	0.198343100927212	43	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	43	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	43	miss	#0D3A6B
#4283C9	36	0.172720633308702	43	hit	#4283C9
#4283C9	37	0.206226937117523	43	hit	#4283C9
#0D3A6B	38	0.177746578880026	43	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	43	miss	#0D3A6B
#4283C9	40	0.182293862968365	43	hit	#4283C9
#0D3A6B	41	0.157490495213784	43	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	43	miss	#0D3A6B
#0D3A6B	43	0.114084601643267	43	miss	#0D3A6B
#0D3A6B	44	0.0949860084722399	43	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	44	miss	#0D3A6B
#4283C9	3	0.273239544735163	44	hit	#4283C9
#4283C9	4	0.909859317102744	44	hit	#4283C9
#0D3A6B	5	0.273239544735163	44	miss	#0D3A6B
#4283C9	6	0.591549430918953	44	hit	#4283C9
#0D3A6B	7	0.273239544735163	44	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	44	miss	#0D3A6B
#4283C9	9	0.273239544735163	44	hit	#4283C9
