group	colour	x	y	tooltip	showSelected1
7	#FB61D7	1963	45.6336585365854	Uganda	Sub-Saharan Africa
7	#FB61D7	1964	46.1803170731707	Uganda	Sub-Saharan Africa
7	#FB61D7	1965	46.7390243902439	Uganda	Sub-Saharan Africa
7	#FB61D7	1966	47.329756097561	Uganda	Sub-Saharan Africa
7	#FB61D7	1967	47.9569756097561	Uganda	Sub-Saharan Africa
7	#FB61D7	1968	48.6076585365854	Uganda	Sub-Saharan Africa
7	#FB61D7	1969	49.2582926829268	Uganda	Sub-Saharan Africa
7	#FB61D7	1970	49.8633902439024	Uganda	Sub-Saharan Africa
7	#FB61D7	1971	50.3689756097561	Uganda	Sub-Saharan Africa
7	#FB61D7	1972	50.7375609756098	Uganda	Sub-Saharan Africa
7	#FB61D7	1973	50.9521463414634	Uganda	Sub-Saharan Africa
7	#FB61D7	1974	51.0112195121951	Uganda	Sub-Saharan Africa
7	#FB61D7	1975	50.9377804878049	Uganda	Sub-Saharan Africa
7	#FB61D7	1960	49.0362926829268	South Africa	Sub-Saharan Africa
7	#FB61D7	1961	49.4298048780488	South Africa	Sub-Saharan Africa
7	#FB61D7	1962	49.8132926829268	South Africa	Sub-Saharan Africa
7	#FB61D7	1963	50.195756097561	South Africa	Sub-Saharan Africa
7	#FB61D7	1964	50.581756097561	South Africa	Sub-Saharan Africa
7	#FB61D7	1965	50.9718292682927	South Africa	Sub-Saharan Africa
7	#FB61D7	1966	51.3630243902439	South Africa	Sub-Saharan Africa
7	#FB61D7	1967	51.7494146341463	South Africa	Sub-Saharan Africa
7	#FB61D7	1968	52.126	South Africa	Sub-Saharan Africa
7	#FB61D7	1969	52.4932682926829	South Africa	Sub-Saharan Africa
7	#FB61D7	1970	52.8506829268293	South Africa	Sub-Saharan Africa
7	#FB61D7	1971	53.1966585365854	South Africa	Sub-Saharan Africa
7	#FB61D7	1972	53.5346341463415	South Africa	Sub-Saharan Africa
7	#FB61D7	1973	53.8720487804878	South Africa	Sub-Saharan Africa
7	#FB61D7	1974	54.2159024390244	South Africa	Sub-Saharan Africa
7	#FB61D7	1975	54.5791951219512	South Africa	Sub-Saharan Africa
7	#FB61D7	1960	45.1098048780488	Zambia	Sub-Saharan Africa
7	#FB61D7	1961	45.487512195122	Zambia	Sub-Saharan Africa
7	#FB61D7	1962	45.8531707317073	Zambia	Sub-Saharan Africa
7	#FB61D7	1963	46.208243902439	Zambia	Sub-Saharan Africa
7	#FB61D7	1964	46.5571951219512	Zambia	Sub-Saharan Africa
7	#FB61D7	1965	46.9105365853659	Zambia	Sub-Saharan Africa
7	#FB61D7	1966	47.282756097561	Zambia	Sub-Saharan Africa
7	#FB61D7	1967	47.6809268292683	Zambia	Sub-Saharan Africa
7	#FB61D7	1968	48.1055365853659	Zambia	Sub-Saharan Africa
7	#FB61D7	1969	48.5531463414634	Zambia	Sub-Saharan Africa
7	#FB61D7	1970	49.0147317073171	Zambia	Sub-Saharan Africa
7	#FB61D7	1971	49.4778292682927	Zambia	Sub-Saharan Africa
7	#FB61D7	1972	49.9254146341464	Zambia	Sub-Saharan Africa
7	#FB61D7	1973	50.3410243902439	Zambia	Sub-Saharan Africa
7	#FB61D7	1974	50.7141707317073	Zambia	Sub-Saharan Africa
7	#FB61D7	1975	51.0413658536585	Zambia	Sub-Saharan Africa
7	#FB61D7	1960	51.5424634146342	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1961	51.9149512195122	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1962	52.2779024390244	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1963	52.6293170731707	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1964	52.9716585365854	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1965	53.3039512195122	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1966	53.6277073170732	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1967	53.9454390243903	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1968	54.2611707317073	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1969	54.5789024390244	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1970	54.9026585365854	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1971	55.2354146341463	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1972	55.5791951219512	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1973	55.9379756097561	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1974	56.3142682926829	Zimbabwe	Sub-Saharan Africa
7	#FB61D7	1975	56.7170243902439	Zimbabwe	Sub-Saharan Africa
3	#53B400	1960	65.1751463414634	Argentina	Latin America & Caribbean
3	#53B400	1961	65.2966341463415	Argentina	Latin America & Caribbean
3	#53B400	1962	65.389243902439	Argentina	Latin America & Caribbean
3	#53B400	1963	65.4655365853659	Argentina	Latin America & Caribbean
3	#53B400	1964	65.5390731707317	Argentina	Latin America & Caribbean
3	#53B400	1965	65.6258780487805	Argentina	Latin America & Caribbean
3	#53B400	1966	65.7409512195122	Argentina	Latin America & Caribbean
3	#53B400	1967	65.888243902439	Argentina	Latin America & Caribbean
3	#53B400	1968	66.0722195121951	Argentina	Latin America & Caribbean
3	#53B400	1969	66.2933170731707	Argentina	Latin America & Caribbean
3	#53B400	1970	66.548512195122	Argentina	Latin America & Caribbean
3	#53B400	1971	66.8302926829268	Argentina	Latin America & Caribbean
3	#53B400	1972	67.1246097560976	Argentina	Latin America & Caribbean
3	#53B400	1973	67.4204390243903	Argentina	Latin America & Caribbean
3	#53B400	1974	67.7132682926829	Argentina	Latin America & Caribbean
3	#53B400	1975	68.0030731707317	Argentina	Latin America & Caribbean
3	#53B400	1960	65.5693658536586	Aruba	Latin America & Caribbean
3	#53B400	1961	65.9880243902439	Aruba	Latin America & Caribbean
3	#53B400	1962	66.3655365853659	Aruba	Latin America & Caribbean
3	#53B400	1963	66.7139756097561	Aruba	Latin America & Caribbean
3	#53B400	1964	67.0442926829268	Aruba	Latin America & Caribbean
3	#53B400	1965	67.369756097561	Aruba	Latin America & Caribbean
3	#53B400	1966	67.699	Aruba	Latin America & Caribbean
3	#53B400	1967	68.0346829268293	Aruba	Latin America & Caribbean
3	#53B400	1968	68.3771463414634	Aruba	Latin America & Caribbean
3	#53B400	1969	68.7284146341464	Aruba	Latin America & Caribbean
3	#53B400	1970	69.0861463414634	Aruba	Latin America & Caribbean
3	#53B400	1971	69.4460975609756	Aruba	Latin America & Caribbean
3	#53B400	1972	69.7986585365854	Aruba	Latin America & Caribbean
3	#53B400	1973	70.1396585365854	Aruba	Latin America & Caribbean
3	#53B400	1974	70.4652926829268	Aruba	Latin America & Caribbean
3	#53B400	1975	70.7778048780488	Aruba	Latin America & Caribbean
3	#53B400	1960	64.4752682926829	Barbados	Latin America & Caribbean
3	#53B400	1961	65.0817804878049	Barbados	Latin America & Caribbean
3	#53B400	1962	65.6108048780488	Barbados	Latin America & Caribbean
3	#53B400	1963	66.0707804878049	Barbados	Latin America & Caribbean
3	#53B400	1964	66.4747073170732	Barbados	Latin America & Caribbean
3	#53B400	1965	66.8380243902439	Barbados	Latin America & Caribbean
3	#53B400	1966	67.174243902439	Barbados	Latin America & Caribbean
3	#53B400	1967	67.4968780487805	Barbados	Latin America & Caribbean
3	#53B400	1968	67.8174634146341	Barbados	Latin America & Caribbean
3	#53B400	1969	68.145	Barbados	Latin America & Caribbean
3	#53B400	1970	68.487512195122	Barbados	Latin America & Caribbean
3	#53B400	1971	68.848512195122	Barbados	Latin America & Caribbean
3	#53B400	1972	69.22	Barbados	Latin America & Caribbean
3	#53B400	1973	69.5960243902439	Barbados	Latin America & Caribbean
3	#53B400	1974	69.9716097560976	Barbados	Latin America & Caribbean
3	#53B400	1975	70.3433170731707	Barbados	Latin America & Caribbean
3	#53B400	1960	42.6520487804878	Bolivia	Latin America & Caribbean
3	#53B400	1961	42.9612926829268	Bolivia	Latin America & Caribbean
3	#53B400	1962	43.2725365853659	Bolivia	Latin America & Caribbean
3	#53B400	1963	43.5867804878049	Bolivia	Latin America & Caribbean
3	#53B400	1964	43.903512195122	Bolivia	Latin America & Caribbean
3	#53B400	1965	44.2182195121951	Bolivia	Latin America & Caribbean
3	#53B400	1966	44.5239024390244	Bolivia	Latin America & Caribbean
3	#53B400	1967	44.8220487804878	Bolivia	Latin America & Caribbean
3	#53B400	1968	45.1181707317073	Bolivia	Latin America & Caribbean
3	#53B400	1969	45.4228048780488	Bolivia	Latin America & Caribbean
3	#53B400	1970	45.7510243902439	Bolivia	Latin America & Caribbean
3	#53B400	1971	46.1218780487805	Bolivia	Latin America & Caribbean
3	#53B400	1972	46.5489024390244	Bolivia	Latin America & Caribbean
3	#53B400	1973	47.0406341463415	Bolivia	Latin America & Caribbean
3	#53B400	1974	47.6000731707317	Bolivia	Latin America & Caribbean
3	#53B400	1975	48.2261707317073	Bolivia	Latin America & Caribbean
3	#53B400	1960	54.4922195121951	Brazil	Latin America & Caribbean
3	#53B400	1961	54.9587317073171	Brazil	Latin America & Caribbean
3	#53B400	1962	55.411756097561	Brazil	Latin America & Caribbean
3	#53B400	1963	55.848243902439	Brazil	Latin America & Caribbean
3	#53B400	1964	56.2676341463415	Brazil	Latin America & Caribbean
3	#53B400	1965	56.6708292682927	Brazil	Latin America & Caribbean
3	#53B400	1966	57.059243902439	Brazil	Latin America & Caribbean
3	#53B400	1967	57.4393658536585	Brazil	Latin America & Caribbean
3	#53B400	1968	57.8137317073171	Brazil	Latin America & Caribbean
3	#53B400	1969	58.1863902439024	Brazil	Latin America & Caribbean
3	#53B400	1970	58.561	Brazil	Latin America & Caribbean
3	#53B400	1971	58.9388048780488	Brazil	Latin America & Caribbean
3	#53B400	1972	59.3203902439024	Brazil	Latin America & Caribbean
3	#53B400	1973	59.7048048780488	Brazil	Latin America & Caribbean
3	#53B400	1974	60.0944390243902	Brazil	Latin America & Caribbean
3	#53B400	1975	60.488512195122	Brazil	Latin America & Caribbean
3	#53B400	1960	63.2249268292683	Bahamas, The	Latin America & Caribbean
3	#53B400	1961	63.5934878048781	Bahamas, The	Latin America & Caribbean
3	#53B400	1962	63.9529512195122	Bahamas, The	Latin America & Caribbean
3	#53B400	1963	64.3053170731707	Bahamas, The	Latin America & Caribbean
3	#53B400	1964	64.6497073170732	Bahamas, The	Latin America & Caribbean
3	#53B400	1965	64.9793170731707	Bahamas, The	Latin America & Caribbean
3	#53B400	1966	65.2869512195122	Bahamas, The	Latin America & Caribbean
3	#53B400	1967	65.5636585365854	Bahamas, The	Latin America & Caribbean
3	#53B400	1968	65.8051219512195	Bahamas, The	Latin America & Caribbean
3	#53B400	1969	66.0115853658537	Bahamas, The	Latin America & Caribbean
3	#53B400	1970	66.1829024390244	Bahamas, The	Latin America & Caribbean
3	#53B400	1971	66.3227073170732	Bahamas, The	Latin America & Caribbean
3	#53B400	1972	66.4389756097561	Bahamas, The	Latin America & Caribbean
3	#53B400	1973	66.5426585365854	Bahamas, The	Latin America & Caribbean
3	#53B400	1974	66.6439512195122	Bahamas, The	Latin America & Caribbean
3	#53B400	1975	66.7560487804878	Bahamas, The	Latin America & Caribbean
3	#53B400	1960	60.8958536585366	Belize	Latin America & Caribbean
3	#53B400	1961	61.3918048780488	Belize	Latin America & Caribbean
3	#53B400	1962	61.8984878048781	Belize	Latin America & Caribbean
3	#53B400	1963	62.4154390243903	Belize	Latin America & Caribbean
3	#53B400	1964	62.9436097560976	Belize	Latin America & Caribbean
3	#53B400	1965	63.4774146341463	Belize	Latin America & Caribbean
3	#53B400	1966	64.0121707317073	Belize	Latin America & Caribbean
3	#53B400	1967	64.5417317073171	Belize	Latin America & Caribbean
3	#53B400	1968	65.0579756097561	Belize	Latin America & Caribbean
3	#53B400	1969	65.5598780487805	Belize	Latin America & Caribbean
3	#53B400	1970	66.0439512195122	Belize	Latin America & Caribbean
3	#53B400	1971	66.512756097561	Belize	Latin America & Caribbean
3	#53B400	1972	66.9684390243903	Belize	Latin America & Caribbean
3	#53B400	1973	67.4126097560976	Belize	Latin America & Caribbean
3	#53B400	1974	67.8458048780488	Belize	Latin America & Caribbean
3	#53B400	1975	68.2665609756098	Belize	Latin America & Caribbean
3	#53B400	1960	57.0162926829268	Chile	Latin America & Caribbean
3	#53B400	1961	57.4063414634146	Chile	Latin America & Caribbean
3	#53B400	1962	57.8295609756098	Chile	Latin America & Caribbean
3	#53B400	1963	58.2884146341463	Chile	Latin America & Caribbean
3	#53B400	1964	58.7809512195122	Chile	Latin America & Caribbean
3	#53B400	1965	59.3026829268293	Chile	Latin America & Caribbean
3	#53B400	1966	59.8456097560976	Chile	Latin America & Caribbean
3	#53B400	1967	60.4031951219512	Chile	Latin America & Caribbean
3	#53B400	1968	60.9709512195122	Chile	Latin America & Caribbean
3	#53B400	1969	61.5472926829268	Chile	Latin America & Caribbean
3	#53B400	1970	62.1367073170732	Chile	Latin America & Caribbean
3	#53B400	1971	62.7466097560976	Chile	Latin America & Caribbean
3	#53B400	1972	63.3829756097561	Chile	Latin America & Caribbean
3	#53B400	1973	64.0492682926829	Chile	Latin America & Caribbean
3	#53B400	1974	64.743	Chile	Latin America & Caribbean
3	#53B400	1975	65.4621463414634	Chile	Latin America & Caribbean
3	#53B400	1960	56.7129268292683	Colombia	Latin America & Caribbean
3	#53B400	1961	57.2438780487805	Colombia	Latin America & Caribbean
3	#53B400	1962	57.7348536585366	Colombia	Latin America & Caribbean
3	#53B400	1963	58.1958292682927	Colombia	Latin America & Caribbean
3	#53B400	1964	58.633756097561	Colombia	Latin America & Caribbean
3	#53B400	1965	59.0520487804878	Colombia	Latin America & Caribbean
3	#53B400	1966	59.4480731707317	Colombia	Latin America & Caribbean
3	#53B400	1967	59.8197804878049	Colombia	Latin America & Caribbean
3	#53B400	1968	60.1686585365854	Colombia	Latin America & Caribbean
3	#53B400	1969	60.5027317073171	Colombia	Latin America & Caribbean
3	#53B400	1970	60.8316829268293	Colombia	Latin America & Caribbean
3	#53B400	1971	61.164243902439	Colombia	Latin America & Caribbean
3	#53B400	1972	61.5095609756098	Colombia	Latin America & Caribbean
3	#53B400	1973	61.8756341463415	Colombia	Latin America & Caribbean
3	#53B400	1974	62.2693902439024	Colombia	Latin America & Caribbean
3	#53B400	1975	62.7040243902439	Colombia	Latin America & Caribbean
3	#53B400	1960	61.6029512195122	Costa Rica	Latin America & Caribbean
3	#53B400	1961	62.1742926829268	Costa Rica	Latin America & Caribbean
3	#53B400	1962	62.7389512195122	Costa Rica	Latin America & Caribbean
3	#53B400	1963	63.2929024390244	Costa Rica	Latin America & Caribbean
3	#53B400	1964	63.8366585365854	Costa Rica	Latin America & Caribbean
3	#53B400	1965	64.3662195121951	Costa Rica	Latin America & Caribbean
3	#53B400	1966	64.8801463414634	Costa Rica	Latin America & Caribbean
3	#53B400	1967	65.3809512195122	Costa Rica	Latin America & Caribbean
3	#53B400	1968	65.872243902439	Costa Rica	Latin America & Caribbean
3	#53B400	1969	66.3585609756098	Costa Rica	Latin America & Caribbean
3	#53B400	1970	66.8489756097561	Costa Rica	Latin America & Caribbean
3	#53B400	1971	67.3510243902439	Costa Rica	Latin America & Caribbean
3	#53B400	1972	67.8722195121951	Costa Rica	Latin America & Caribbean
3	#53B400	1973	68.4140975609756	Costa Rica	Latin America & Caribbean
3	#53B400	1974	68.9766585365854	Costa Rica	Latin America & Caribbean
3	#53B400	1975	69.5594146341464	Costa Rica	Latin America & Caribbean
3	#53B400	1960	63.6626585365854	Cuba	Latin America & Caribbean
3	#53B400	1961	64.2764390243903	Cuba	Latin America & Caribbean
3	#53B400	1962	64.9006829268293	Cuba	Latin America & Caribbean
3	#53B400	1963	65.5359024390244	Cuba	Latin America & Caribbean
3	#53B400	1964	66.1755853658537	Cuba	Latin America & Caribbean
3	#53B400	1965	66.8127317073171	Cuba	Latin America & Caribbean
3	#53B400	1966	67.4373658536585	Cuba	Latin America & Caribbean
3	#53B400	1967	68.0409756097561	Cuba	Latin America & Caribbean
3	#53B400	1968	68.6170487804878	Cuba	Latin America & Caribbean
3	#53B400	1969	69.1616097560976	Cuba	Latin America & Caribbean
3	#53B400	1970	69.6756341463415	Cuba	Latin America & Caribbean
3	#53B400	1971	70.1656341463415	Cuba	Latin America & Caribbean
3	#53B400	1972	70.6360975609756	Cuba	Latin America & Caribbean
3	#53B400	1973	71.0925365853659	Cuba	Latin America & Caribbean
3	#53B400	1974	71.5319756097561	Cuba	Latin America & Caribbean
3	#53B400	1975	71.9519268292683	Cuba	Latin America & Caribbean
3	#53B400	1960	51.790756097561	Dominican Republic	Latin America & Caribbean
3	#53B400	1961	52.5177317073171	Dominican Republic	Latin America & Caribbean
3	#53B400	1962	53.232243902439	Dominican Republic	Latin America & Caribbean
3	#53B400	1963	53.9332682926829	Dominican Republic	Latin America & Caribbean
3	#53B400	1964	54.6213170731707	Dominican Republic	Latin America & Caribbean
3	#53B400	1965	55.2943414634146	Dominican Republic	Latin America & Caribbean
3	#53B400	1966	55.9543170731707	Dominican Republic	Latin America & Caribbean
3	#53B400	1967	56.5992195121951	Dominican Republic	Latin America & Caribbean
3	#53B400	1968	57.2300487804878	Dominican Republic	Latin America & Caribbean
3	#53B400	1969	57.8433170731707	Dominican Republic	Latin America & Caribbean
3	#53B400	1970	58.4365853658537	Dominican Republic	Latin America & Caribbean
3	#53B400	1971	59.0063902439024	Dominican Republic	Latin America & Caribbean
3	#53B400	1972	59.5522682926829	Dominican Republic	Latin America & Caribbean
3	#53B400	1973	60.0717804878049	Dominican Republic	Latin America & Caribbean
3	#53B400	1974	60.5663902439024	Dominican Republic	Latin America & Caribbean
3	#53B400	1975	61.0320975609756	Dominican Republic	Latin America & Caribbean
3	#53B400	1960	53.1200487804878	Ecuador	Latin America & Caribbean
3	#53B400	1961	53.7563658536585	Ecuador	Latin America & Caribbean
3	#53B400	1962	54.3500975609756	Ecuador	Latin America & Caribbean
3	#53B400	1963	54.891756097561	Ecuador	Latin America & Caribbean
3	#53B400	1964	55.3798292682927	Ecuador	Latin America & Caribbean
3	#53B400	1965	55.8198292682927	Ecuador	Latin America & Caribbean
3	#53B400	1966	56.2207804878049	Ecuador	Latin America & Caribbean
3	#53B400	1967	56.6017073170732	Ecuador	Latin America & Caribbean
3	#53B400	1968	56.9821219512195	Ecuador	Latin America & Caribbean
3	#53B400	1969	57.3705365853659	Ecuador	Latin America & Caribbean
3	#53B400	1970	57.7759268292683	Ecuador	Latin America & Caribbean
3	#53B400	1971	58.1997804878049	Ecuador	Latin America & Caribbean
3	#53B400	1972	58.6400731707317	Ecuador	Latin America & Caribbean
3	#53B400	1973	59.0947804878049	Ecuador	Latin America & Caribbean
3	#53B400	1974	59.5683902439024	Ecuador	Latin America & Caribbean
3	#53B400	1975	60.0643658536585	Ecuador	Latin America & Caribbean
3	#53B400	1960	63.1079268292683	Grenada	Latin America & Caribbean
3	#53B400	1961	63.2096341463415	Grenada	Latin America & Caribbean
3	#53B400	1962	63.3108292682927	Grenada	Latin America & Caribbean
3	#53B400	1963	63.4125365853659	Grenada	Latin America & Caribbean
3	#53B400	1964	63.5132195121951	Grenada	Latin America & Caribbean
3	#53B400	1965	63.6144146341464	Grenada	Latin America & Caribbean
3	#53B400	1966	63.7150975609756	Grenada	Latin America & Caribbean
3	#53B400	1967	63.8157804878049	Grenada	Latin America & Caribbean
3	#53B400	1968	63.9164390243903	Grenada	Latin America & Caribbean
3	#53B400	1969	64.0171219512195	Grenada	Latin America & Caribbean
3	#53B400	1970	64.1178048780488	Grenada	Latin America & Caribbean
3	#53B400	1971	64.218	Grenada	Latin America & Caribbean
3	#53B400	1972	64.3186829268293	Grenada	Latin America & Caribbean
3	#53B400	1973	64.4183902439025	Grenada	Latin America & Caribbean
3	#53B400	1974	64.5185853658537	Grenada	Latin America & Caribbean
3	#53B400	1975	64.6137804878049	Grenada	Latin America & Caribbean
3	#53B400	1960	45.7452926829268	Guatemala	Latin America & Caribbean
3	#53B400	1961	46.2756585365854	Guatemala	Latin America & Caribbean
3	#53B400	1962	46.8214634146342	Guatemala	Latin America & Caribbean
3	#53B400	1963	47.3812195121951	Guatemala	Latin America & Caribbean
3	#53B400	1964	47.9553902439024	Guatemala	Latin America & Caribbean
3	#53B400	1965	48.5534878048781	Guatemala	Latin America & Caribbean
3	#53B400	1966	49.1869512195122	Guatemala	Latin America & Caribbean
3	#53B400	1967	49.8602682926829	Guatemala	Latin America & Caribbean
3	#53B400	1968	50.5709512195122	Guatemala	Latin America & Caribbean
3	#53B400	1969	51.3064878048781	Guatemala	Latin America & Caribbean
3	#53B400	1970	52.0479024390244	Guatemala	Latin America & Caribbean
3	#53B400	1971	52.7732195121951	Guatemala	Latin America & Caribbean
3	#53B400	1972	53.460487804878	Guatemala	Latin America & Caribbean
3	#53B400	1973	54.0957317073171	Guatemala	Latin America & Caribbean
3	#53B400	1974	54.6724390243903	Guatemala	Latin America & Caribbean
3	#53B400	1975	55.1896097560976	Guatemala	Latin America & Caribbean
3	#53B400	1960	52.7795853658537	Guyana	Latin America & Caribbean
3	#53B400	1961	53.1506585365854	Guyana	Latin America & Caribbean
3	#53B400	1962	53.4889512195122	Guyana	Latin America & Caribbean
3	#53B400	1963	53.7988780487805	Guyana	Latin America & Caribbean
3	#53B400	1964	54.0868536585366	Guyana	Latin America & Caribbean
3	#53B400	1965	54.3697073170732	Guyana	Latin America & Caribbean
3	#53B400	1966	54.6652195121951	Guyana	Latin America & Caribbean
3	#53B400	1967	54.9852682926829	Guyana	Latin America & Caribbean
3	#53B400	1968	55.337243902439	Guyana	Latin America & Caribbean
3	#53B400	1969	55.7216097560976	Guyana	Latin America & Caribbean
3	#53B400	1970	56.1304878048781	Guyana	Latin America & Caribbean
3	#53B400	1971	56.5515365853659	Guyana	Latin America & Caribbean
3	#53B400	1972	56.9659512195122	Guyana	Latin America & Caribbean
3	#53B400	1973	57.3602926829268	Guyana	Latin America & Caribbean
3	#53B400	1974	57.7275609756098	Guyana	Latin America & Caribbean
3	#53B400	1975	58.0670487804878	Guyana	Latin America & Caribbean
3	#53B400	1960	46.2103170731707	Honduras	Latin America & Caribbean
3	#53B400	1961	46.9036341463415	Honduras	Latin America & Caribbean
3	#53B400	1962	47.5879756097561	Honduras	Latin America & Caribbean
3	#53B400	1963	48.2558780487805	Honduras	Latin America & Caribbean
3	#53B400	1964	48.9017804878049	Honduras	Latin America & Caribbean
3	#53B400	1965	49.5231951219512	Honduras	Latin America & Caribbean
3	#53B400	1966	50.1205853658537	Honduras	Latin America & Caribbean
3	#53B400	1967	50.7029512195122	Honduras	Latin America & Caribbean
3	#53B400	1968	51.2782926829268	Honduras	Latin America & Caribbean
3	#53B400	1969	51.8550975609756	Honduras	Latin America & Caribbean
3	#53B400	1970	52.4399024390244	Honduras	Latin America & Caribbean
3	#53B400	1971	53.0417317073171	Honduras	Latin America & Caribbean
3	#53B400	1972	53.6640975609756	Honduras	Latin America & Caribbean
3	#53B400	1973	54.3095365853659	Honduras	Latin America & Caribbean
3	#53B400	1974	54.9800487804878	Honduras	Latin America & Caribbean
3	#53B400	1975	55.6771219512195	Honduras	Latin America & Caribbean
3	#53B400	1960	42.0826829268293	Haiti	Latin America & Caribbean
3	#53B400	1961	42.6555609756098	Haiti	Latin America & Caribbean
3	#53B400	1962	43.2229512195122	Haiti	Latin America & Caribbean
3	#53B400	1963	43.7843414634146	Haiti	Latin America & Caribbean
3	#53B400	1964	44.3347804878049	Haiti	Latin America & Caribbean
3	#53B400	1965	44.867756097561	Haiti	Latin America & Caribbean
